Município,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68,pc_69,pc_70,pc_71,pc_72,pc_73,pc_74,pc_75,pc_76,pc_77,pc_78,pc_79,pc_80,pc_81,pc_82,pc_83,pc_84,pc_85,pc_86,pc_87,pc_88,pc_89,pc_90,pc_91,pc_92,pc_93,pc_94,pc_95,pc_96,pc_97,pc_98,pc_99,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117
independencia,-0.8654348412931945,1.3661683360657735,-3.8088755568817634,-0.34614686693879726,-0.7390206276371006,4.675053479130779,-2.07724825135015,-0.1886129304247273,-1.2357540937001552,-1.5665424547451032,2.1375320257199824,0.46226999226118304,-1.737909609182257,0.7851518757575594,0.5073616224919182,1.8370162527482248,-0.47709900063603616,-1.6138772371757226,-2.1882907997062584,0.36103483948799986,0.11784546524144096,-0.3780081288273863,1.3302014983707695,1.1638072823276235,0.3323509025158878,-0.7577412396662,-0.0331640973555931,-0.24594953807695716,0.02824913389588806,0.11956681396171283,0.3225924623112745,1.4807034949430549,-0.27883697739359764,-0.023039322587464762,-0.7542943050683234,-0.2442486944132126,-0.5947837591543154,-1.0442400594091064,-0.09643977142466564,0.478280452394059,0.132044801110641,0.40882748090354976,-0.3373976338054395,0.37483784544586063,-0.030168765030344116,-0.4858264425481207,0.0008267433498196829,-0.7167051173057063,-0.16464524689119658,-0.7569221449121463,-0.3495429187954309,0.2805830745150307,0.6498847716095426,0.6380281243287884,-0.34304268709005664,0.5737554073730777,-0.008814813342487581,0.06127590873710046,1.0041413371372514,0.6423279954411272,0.3392176205756013,0.2876386038821383,0.8501862450173355,-0.24214405658838042,0.6031361737914255,-0.3329054543407324,0.054793930821618125,0.2809875701593292,-0.31575513731813576,0.707076873383036,0.24646413863867472,-0.40029349854606855,-0.03361271515107219,0.30547947149314436,-0.46967676411846687,0.6080634509645274,0.000568470966229252,-0.14747740800841103,-0.07287223379285479,-0.1545561536330593,-0.002269632877672124,-0.13650858288473722,-0.17610508423048232,0.121129616097568,0.07822456938979512,0.03404798670726336,0.00786375263425691,-0.1744577482362386,0.005067125851131412,-0.0006709437616701996,-0.1310537593705645,-0.04954511227418363,-0.02340467638184679,0.007684477737136504,0.009792337083434494,0.0014128734551121635,0.0003447951218152886,0.0016310487193938212,0.0008704674510234056,0.0006644710121239461,-0.0006567765345050786,-1.6372935813968023e-05,0.0004632538279395529,8.003371475958142e-05,-5.230989214292767e-05,-0.0002504802801801573,-8.854878551239824e-05,6.544264173443464e-05,2.3589275352526503e-05,0.0001662682148427416,0.0002610712570350457,-2.0860977031462233e-13,-4.609407521215357e-14,2.268095696010408e-16,3.0087977768590963e-16,-8.01949866970124e-19,7.980736169369004e-16
ipaporanga,-0.907033700119602,2.266190392023129,-2.059475498603882,-0.9441312843062716,1.9513259654226611,-1.7632743080224043,2.6879734859079027,0.6432364941423145,-1.598735692471417,-0.9476286885256335,0.14075194032486743,-1.275813499680245,-0.018601445773464214,1.4530874450534919,-1.318163972832465,0.9598548200433052,0.7810425755461431,-1.3889696455690523,0.27606942981695964,0.48788614321866175,0.5638869642234288,0.29605196771826714,0.5667599977174252,1.9127470584935067,-1.1068920649340692,1.6259649247489973,-1.4129519392312253,-0.06612304491238444,0.299616719817428,1.0799556993327883,-0.8613852349896924,-0.21133612904755977,1.1515427407280359,-0.8017618427460115,-2.2950369780282873,-1.4987248393788164,-0.5092108846513881,-1.9047159060727774,-0.1304659566935432,0.20629339347763567,0.8048886565471868,-0.5529082606177079,-0.6956104037941337,0.2788651356928734,-0.320538394464025,1.6239822394990728,-0.5694710489548812,1.7677569471772434,1.023312400331981,0.6154614233359434,-0.9204765625567833,0.6366830558755826,0.1273057782600499,0.40783795608001366,-1.2714712037282692,0.34536870243639767,-0.21415247443836857,-0.26079886246509476,-0.8032959105060042,-0.7351096407108213,0.43627092750224783,-0.8803924266860376,0.7239670610264564,0.02804979249719045,-0.004931614665433831,0.3595312909357612,0.4650221295183067,-0.1656790706289049,0.20659312983200917,0.21973279559068165,0.3702260190361468,0.1529424560780834,-0.38796420079310107,-0.2678707341617278,0.16870325450295665,-0.2581877079572186,-0.12439619313803289,-0.18364000197716637,-0.21268629183534718,0.16343634228254364,-0.1789063056168859,0.11271106279664608,0.1450403365642065,-0.04827175784819349,0.3810205907407594,0.028034961473033294,-0.05399280804147476,-0.09567638769204526,-0.15762108776773923,0.15213707783329744,-0.03917204267052223,0.017752644250512706,-0.046058943818850964,0.024868859273125498,-0.00586076920665645,-0.002708392939716103,-0.0004459574689818655,-0.00028930238742372436,-0.001049505652602249,9.526248782383837e-05,4.7063971104710385e-05,-0.00038055222812726836,-0.0003022431663633884,0.00013199070041699956,-8.713593936170388e-06,-0.00011777494718462659,0.0002456291865038883,-3.9915265939906517e-05,2.1427101008057343e-05,0.00010330598250414334,5.9453678410015896e-05,8.241681752032574e-15,-4.052871926992088e-14,3.21973602557555e-18,4.720618227615333e-16,-2.3684987044968766e-16,1.8996313656620297e-16
ipaumirim,0.9610804061266713,-1.1756908777257973,-4.035063695068781,-2.378356107940377,2.6457286548379773,4.375289761200549,0.08232301007980174,-0.4669535173483977,-1.7393203823906767,-0.8379510948518745,-0.7330320036601949,0.7314873780629488,0.2602791736623182,1.1711236336835533,-2.9041125474609237,-0.7523309909833711,1.2936390649230658,1.3139167819540292,0.27376554404435116,-1.2933288436084551,0.18753550754257084,1.6016731616516602,-0.34354110296373536,-1.3201976552913253,1.1463539530548175,1.1367037034654297,2.615946523658118,-0.39816027671048404,3.8089191360975407,-0.16383148443395348,-0.6022004698670204,0.24174321708039398,-0.24493673054834064,0.8880070961114708,0.3296782473945146,-0.12424916814249734,0.29313234550007405,-0.8303175350163146,2.5153985339185794,-0.35374331923574154,-0.742539409079063,-0.5419567434437618,0.7712480911971488,0.3481123100361891,-0.1740505884240837,1.6548921220509403,-0.16343772903331613,0.882803487275148,0.9826603129431948,-1.224268354698928,0.2896652343256171,-0.2411785236743541,1.2174720836762736,-0.4888623490982435,-0.10972182184723242,0.00858458863199397,-0.2675853864587037,-0.4247852248126438,-1.1631637232341234,0.448681683554923,0.8304862404195239,0.06175365027095146,-0.04753512723309477,-0.07586754103962111,0.5831036020522353,0.47417001713521806,-0.0762857431056774,0.09516872313872063,0.04273371516444634,0.6344015104788953,0.3623690166092662,0.6208688477072027,-0.28864929101479697,0.1290248773600063,-0.17410318658743468,0.15835701531177773,-0.5936854929547581,0.44049579455783333,-0.5825446175039487,-0.2543611809388404,-0.32509760639785884,0.07842104650188972,-0.03439058817837637,0.22206310070552168,-0.26470730210611154,0.01778903618332981,0.2061726084396792,-0.06184139419793541,0.17489008457658192,0.0314876134294952,0.008578392339123407,0.036737900603406204,0.08101196283832492,0.01200420876927588,-0.012646709428168099,0.0012339519027446976,0.0010578455078017774,-0.0008579780945747946,-0.00046700349971598155,0.00014023305957280787,0.00046423803622684765,-0.0003977460374284229,-0.00015814862401354065,0.00032682430961659986,-0.0002409115030551689,0.0001746153184185678,-2.5226225202281037e-05,6.568761560262825e-05,-0.00015500533409770227,0.0001431167464209268,-6.946045670069333e-06,5.594173295333039e-14,-4.51983646240616e-14,2.1593354128697565e-16,1.2350387824651276e-16,-1.3691820807220829e-16,-6.80580675663292e-16
ipu,-2.556855028573593,0.8920844233506714,-2.1115067494754785,-3.5436523309387478,0.2788035498787978,0.2528969624047526,1.2683814531195066,-1.6692423796937703,-0.3258059591916503,-0.9166950768073402,0.16068032506649146,-2.110083598016411,0.006308003369985775,1.294410165092938,2.5922498844467854,-2.571444059258428,-1.4947252734092726,0.7429037606456595,0.6576985731669354,-2.158991637830351,-1.6483861979941572,-0.5615633885282028,1.22615144530107,0.4349650279777753,0.7391474066166076,-1.297297886137108,-0.9821880895270516,-1.7486830337002421,0.46015022265215033,-1.6483395138649068,-0.6488556596465072,-0.8320439577302992,-0.27055364871574467,1.2376652614297765,-0.1029853186475945,-0.3607938030857992,-0.167438892670914,0.020766272981540223,-0.6747051736575355,-1.5694360469385533,-0.45703980405061445,-1.0095495747167784,0.5063859383914029,0.6071362039563776,-0.8007479263230152,0.8888163911310223,-0.06045228004970011,-1.3223243020342437,-0.7355374227326013,-0.7504174307966396,0.4532710290920918,1.6013192410914623,-1.6618782984439957,1.4462839697523606,1.7045955728055686,-0.6522407366700222,1.5115160057806218,-0.8516636272277305,0.1897273497754819,-0.9274666585335317,-0.12482039003634524,1.0063571427316063,0.06517642756016062,-0.7785638662715271,0.5030457139517327,-0.22230408193349754,-0.08809045807502287,-0.2816399176279675,-0.4959070365409461,-0.4283998891018242,0.7654740549876776,-0.5953949059376121,-0.8242903926007528,-0.03039728835314279,0.06650284058262448,-0.7440042320386716,-0.2784943902917104,-0.10002524131898363,0.39300448338838784,0.4366932589336136,-0.5485364773635659,0.325220248446798,-0.29785098661686943,-0.2492068468612073,-0.22755941696602705,-0.014306180186716748,-0.025654263774207618,-0.08054341132766629,0.05594135084723746,-0.1868007782309163,-0.0013940419640998557,-0.08030419596118406,0.07644508189934081,-0.014787275787474642,-0.002806601456736818,-0.0004492113449469928,-0.0011873471438136598,7.113708800430517e-05,-0.00042436990967401755,4.0860711972617755e-05,-0.0001150064924134301,-0.00016173120414225424,-6.155231901206615e-05,6.7214469137276995e-06,0.00017938446911511255,7.204262222968953e-05,9.060300743402555e-05,4.1802398871291394e-05,1.6840513299666235e-05,2.3390727947504943e-05,8.05622832136459e-05,4.752955428871949e-14,-1.9969950541932818e-14,2.496107533556209e-17,2.0037146779854855e-16,-7.114886949962175e-17,4.105489308490871e-17
ipueiras,-1.195207522565053,2.822103444497419,0.7660543793333108,-2.270370467611363,4.222195644156086,-0.057491644116016316,1.48941504840743,1.6048302327556478,-1.000127234253041,0.14598973724688916,0.3055439006034801,1.4728579822438848,-0.30608773503746695,-0.1521403350967191,-0.583605880691123,-0.8357117060322954,-0.8586097523434715,1.1310449461560654,0.1536618099943286,0.10640835422133339,0.39400994683835283,0.5629333079156676,-0.6283240908682126,-1.1143936808642871,-0.30956212915380876,-0.2261130600820502,0.37250879345468196,0.526601296142592,-0.9462771737892232,-0.46378403172237337,0.19147800439205775,1.354598705058063,-1.088993193544438,0.8312443170362526,-0.8686560590990495,-0.01051674707387862,-0.4043459205001888,-0.10218921279795126,-1.419307285334998,0.7641097154337109,-0.5416331743066582,1.1250837279402959,1.1955433596756924,-0.7202399085120557,-0.773416958999784,-0.7930815356471578,0.14261303835537534,0.256759220714625,0.054275073706226605,-0.5300675665434426,0.5772875866092126,0.40113838625635134,0.42279543019957205,-0.17614451318613616,0.22525598875929062,1.167741948200105,0.0954734612335797,0.5791652533814496,0.5789286814352439,-0.6917185094336414,0.12871462457252797,0.003693557469322792,-0.3570296618459443,-0.38391175446002346,0.1759950898859092,-0.5402726720336304,0.571410171152652,0.3257214224698806,0.003259435531586953,0.34524619194460104,0.06746791215155712,0.2797421916296786,0.09539522740669192,-0.12036333009588035,-0.23443706072110243,0.3588693109657019,-0.007808223833545828,0.02720338994428551,-0.15422825580674424,0.21128724818454384,-0.16986408468612357,0.25217840167173716,0.12559079012234686,-0.09960866827400888,0.08076863810710747,-0.11631479599287949,-0.07477531867021447,-0.12084633882162386,-0.0878684465376478,0.08958929084194837,-0.012145544844167975,-0.13001033354094016,-0.07832425607142138,-0.00498194195296104,0.0046654246547117246,-0.0025988978991625844,-0.0010046507937016315,-0.0016362787320019475,1.4662191547220583e-05,-0.00015607803013566778,0.00045139572046771066,-0.00018225027263561473,-0.00032353430372717725,6.85346726999123e-05,-0.00044053989558835976,0.00018671692647374312,-4.3563506865104124e-05,0.0004979084132321404,-6.975876002474636e-05,0.00019615259094904637,-0.00011281332885061105,8.966855142565288e-18,-6.67045382491145e-15,-9.350459479380515e-16,-1.8941398730870343e-16,-3.6238618244025066e-17,4.516803677909852e-16
iracema,3.041666243095092,0.6261659647757389,-0.20429383436880186,-1.4108212200560315,-2.171533766371736,1.0326741623614901,1.8365698394135705,2.064376617046386,0.7626586918398383,1.7076606645989654,-0.21692845470852964,1.482664849249031,-1.4770858186637275,-0.7237703067666796,1.5243644928973592,1.965957044249178,-1.1562677109967745,0.29495641954270385,0.8958765323384312,0.10307541068126641,3.7788974302045832,0.9442677680294641,-2.0561560035754463,1.8741039145829927,0.0007209744610857057,-1.1072977796898638,1.034734566790022,0.06549392298254053,-0.1763784114692362,1.5965981764812975,1.157458794729585,1.0414620674349446,0.8378495134458951,-0.3977114117943636,0.8395559960894827,-0.22452585048981374,0.3318718340376028,-0.645343517884733,-1.2674404792958198,-0.6622263275949996,0.8779317075076639,1.1825220144841455,0.5225702132150718,0.23568373477821206,0.9320301032729394,-0.5601207839364685,-0.8243955546421932,0.8356257000410895,-0.8627897823460879,-1.0073289479294976,1.1425402886438822,0.571621608018687,-0.6236662790604953,0.05806279503096068,1.0526512000724362,-0.1581528760525704,0.6196212786752627,-0.7880022217716449,-0.8894419336087823,0.255764435770933,1.6917767952097367,0.2310639010338594,-0.7222756491305976,-0.01195454035421627,-0.7906393936947683,0.2934736298781881,1.122302399301108,-0.12371582768040908,0.35937506780351086,0.8407722697518504,0.3898808180312959,0.39083259344360183,-0.0006109641840800353,0.21633377576969792,-0.23528139911943136,-0.6978601040596099,0.2813324247592328,0.25401032266746454,-0.24531643529076744,0.8893284133286904,-0.15665152677647748,-0.2175245212077102,-0.05118309469421835,-0.024302711965544364,-0.3074415599556211,0.022810118463802636,-0.20651521360138242,0.24969191294667467,-0.09224300060588311,0.026024767852202896,-0.012709263039982339,-0.04864731381840068,-0.0004577300813249513,0.013048877265138537,-0.009026003962946554,0.00049054743302107,-3.606534704634756e-05,1.809093258537501e-05,-0.00027475671504448957,-0.00038243973990273076,-0.00010376866078722995,0.0003376080359949034,-0.00020498467128976844,-3.108481865724055e-05,1.3591423011919418e-05,-1.3694502200795892e-05,0.00012791026099961552,5.1389121011169745e-05,9.815570299558831e-05,-5.7868455906729175e-06,2.2230560414469683e-06,8.74701090179199e-15,2.33483461117545e-14,1.7359471413540832e-16,7.307820135515088e-17,5.26654813184624e-16,-1.7918830496785788e-16
iraucuba,-2.221354814526741,-3.45454054798916,1.386900532203772,-1.7713301941340052,-4.748029397584738,-0.18753282750970715,-0.3575933216160628,-0.39530981498322204,1.257537795798291,-0.3758609980911985,-0.3807729053546708,-0.5390788537931601,0.07997021917274857,-0.6513162435939015,-0.99481084217814,0.3425959732323813,-0.305138693182228,-0.29579473905616527,-0.1337988746861332,-0.62052668129196,0.28284740160836486,0.4581662169416768,0.20324325359845158,-1.2182771885603867,0.8684813290969841,-0.4688012257450137,-0.4476901388710651,0.20572694279211834,-0.26792207218063896,0.40348165234045974,-0.04366620280672476,0.9212477164512657,0.16867363039068486,0.7876664543509273,1.0686467866678169,0.3583643683225077,-0.8654477001693985,-0.11950308745992125,-0.4231708519732556,-1.2652223747837943,-0.7357006341543263,0.4469733124803008,0.3567149126193899,-1.706248060132436,0.8419793920141239,0.3490260565321464,0.5642133786935551,0.7441123508370663,0.9302776857824397,-0.0286981079047322,-1.1347860536057484,1.3650847188756494,0.9111803978944596,1.1747205315271294,-0.2787106340316814,-0.5154841217161732,0.21811356116284253,-0.8876148639833075,0.030386748170083328,0.1958706395445516,-0.032596004645029875,0.3170415374811854,0.3717820863733576,0.7359385543030996,0.16539535243023099,0.7495701009344095,-0.1268408238170513,0.35241925546831215,-0.13404102644940036,-0.5222043031287548,0.06988322430701863,-0.05870477562358007,0.6222207188128984,-0.09345396523813662,0.23715467061481102,-0.5283773588090188,0.5916091513184213,-0.2594549035987987,-0.48320381264606826,-0.20290587965828893,0.3955382765769919,-0.12306645007720264,-0.47313439309615024,-0.31844024417633354,-0.12396108933750763,0.010108011044945965,-0.10824433159607881,0.026223049905243805,0.10727460679287318,-0.03944798404356707,0.18995793462982577,-0.006315756122824986,-0.089617196683711,0.041454847431429506,0.0197948524949558,0.000611209496412624,0.0013431852967206183,0.0011699957939675296,-0.000252314994141971,0.0003331706515046021,0.00019672890521037708,-0.0005102360391627042,-0.0002977610884407156,0.00023796575931207307,-6.751164959021206e-05,-0.00023332970115060798,-0.0002443487547357156,3.9062174309071266e-05,-9.25093365333103e-05,1.1368747571328251e-05,-0.00013527814876117708,1.6087644349769586e-13,3.2022588763603357e-16,2.818780289037061e-16,5.291068018967866e-16,4.577775213753389e-16,2.053723070586605e-16
itaicaba,6.045507251330185,2.577588707471487,-4.045425662951852,1.2319291705335165,-0.049342007940055464,-0.6614944393711247,0.38882978794010353,-2.0839590503091263,2.0513371325362786,3.239398295707725,-0.2815051495402505,1.3459071155221431,-2.3429208520589446,1.836699228421786,-0.6763445834366874,0.6638229629948311,2.7107166829977585,0.8796536716611619,-2.6022863319415337,-1.502931217593498,1.1484116196599456,-0.41833045311114997,-1.3202159293378302,1.9353385495860107,1.6702358657313543,0.574463951675583,-0.4024619778808927,-0.4773775334313087,-2.01678380361448,-1.5613045390179583,-0.028679877126151138,0.35924549047028986,-0.6386171888087332,-0.7809095854537811,0.4426901418993107,0.20161978943513256,-1.8561562903054276,0.39807603152401055,0.8153598822938696,1.128638201571739,-0.601304947675294,0.3219230060199465,0.46380951836758105,-0.6258811068822725,-0.05750069609643777,-0.9924913234360276,0.48265721336629464,0.7559133896512621,-0.24380778347510967,0.05393769564551299,-1.2199303178638643,1.0058762702331676,-0.6083608749420883,-0.3820960354675112,-0.5828903951243971,-1.16990697080215,-0.4798688811649733,0.14680184228011173,0.5234763411189303,-0.5500446110842117,-0.9749406995818929,0.05109925648746756,-0.8543337087555891,-0.38634361863088906,0.2447568571754576,-0.25903239563691893,-0.14858753445940703,0.004339172148247879,-0.7807055037824254,0.10091200463297545,0.42258757474476133,0.839515995102111,0.5673427295963284,-0.00046528131448498065,0.8012469283646653,-0.36554485916724017,-0.27697817193081004,0.49355653613815026,0.1761839476694395,0.440434510042036,-0.37714371788363177,0.06823165270605287,-0.10555209780015677,0.13181729233135736,0.2520047078624501,0.3200592576913347,-0.06667074091721295,-0.18204951341907774,0.022899652539740665,-0.011325131213351696,0.09096446559762562,-0.006761938628415989,-0.011803854345558567,-4.295780789498778e-05,-0.0013374797783070552,0.0013906153406933262,-0.00043814431554395437,0.0013018516124413727,0.00020422163607060453,-0.000333929711227555,4.5788738219419e-05,-0.00023116477510262557,7.269441221829119e-05,0.00040818235921833063,-1.5141507654897523e-05,-0.00012297143197434316,8.55669131221277e-06,7.659620387255905e-05,6.681257222256474e-05,7.753389600072836e-05,3.600161386608645e-05,-9.440873483032117e-14,-4.1880109496212234e-14,-1.5918548663209255e-16,-8.84113810935305e-17,-7.04214406234799e-16,-2.3894687694907965e-16
itaitinga,7.104060263846254,-5.104842934507496,1.471465874889534,0.8580005006245687,-0.8822239240033283,-3.6198120405210172,0.672528856290249,1.5133774557060309,0.33834931230946297,-0.7286947473548071,1.9083722164686172,-1.5917696682276214,0.6188399297050241,-0.2390663557561835,0.5968441793448671,-0.4132669139339987,-0.8880849927446701,0.7991554600307765,1.9830011226713575,-0.7068904949979796,1.3724917279542004,-0.4231269008384141,0.5543727708811885,-1.9944598149751505,0.46988765570632973,0.10970081903183457,0.2032546044315884,-0.37461748108201415,-1.0074342398231015,-0.8823986095478913,-0.5728867617778746,-1.3053169451239155,0.24612925822830042,-0.20531366989075292,-0.7861134397413244,-0.7673722797578076,0.2836590949783247,-1.0141115357590667,1.7205513959874226,-1.2763974090451633,0.9972723442874877,0.7054041141302967,2.2549770195938064,-0.8145707163877854,0.10471883936541182,-2.153617612617315,-0.7309514831310605,-1.4638818638846554,0.13736809784520243,-0.3961134814061137,-0.635645858335018,0.2413008273869106,-0.1824949587057425,-1.0126232715037538,-1.055394065740015,0.02166605494404148,-0.20499418084508989,-0.6214868321886607,-1.0572621381841543,0.306875801013895,-0.1366161285636864,1.2706938915522348,-0.4676691244622507,0.10481115410692234,0.7708899178252521,-0.410622027049609,0.1955567875609603,0.32038286666418175,-0.7791424960269292,0.1323392190866189,-0.008304491798376246,-0.012600232584772346,-0.6318314015980449,0.23562030484198904,0.3830937007501757,0.19751013850251922,-0.04182337682298195,0.07420927204229497,-0.17968949805873805,-0.017415977434985193,-0.23576781899448584,-0.17175683467389946,-0.015860179497462018,0.19245068576412613,0.2905295870140334,-0.2153205652186537,-0.1507854552301849,0.12099930158303841,-0.08907902373434545,-0.0016467437530958823,-0.034985298626388765,0.041653829511801806,0.024203601484476325,0.012206977093125758,0.005131173323127179,0.0023178181162004014,4.941569607431325e-05,-0.0004543437597984116,0.0005228259611229976,0.00012716892361692175,0.000503242060670661,0.0007100054800061376,0.00010130565869500538,-0.00014622283366385024,-2.0612956119727393e-05,4.78959938335714e-05,-9.315602899799681e-05,0.00033934651787679426,-0.00023492213640090566,2.6146266447663795e-05,-9.608912230625277e-05,-4.952724918012017e-14,-1.2864302772609708e-14,4.0441607872030544e-16,-2.342086632154795e-16,2.445364705286816e-16,4.265563239100889e-16
itapage,1.9876036713961212,-2.1680214346945226,1.3215586338853933,-0.7429077513801666,0.007661320422816126,-0.3490377589418227,-1.625077371125239,-0.6106653968079139,-0.622697528364942,-1.017204146166905,0.835141325175823,-0.42668071893821263,2.2844408217496213,0.05057701015948116,-0.133353464981226,0.3887235661701587,2.3780037314935374,-1.0934791887337352,-1.7555611284778447,-1.228955538822918,1.2263571192934004,-1.788064792091032,-1.022192628234142,1.168976724232002,1.9576213200937753,1.5228180277536714,0.41935643096613456,-0.47183923640440695,0.41029326096545254,0.4643574077835764,-0.610636265034618,-0.5916031484311127,1.0009712014440453,-0.640227959054599,-0.9085624508163499,-0.4928100832486373,-0.7804325445817042,-0.9368402652295522,-1.410138208541899,0.5753100912912755,0.10695680118111037,2.1024920769669513,0.24037472513923522,0.4821712821300019,1.4157679534881584,-1.4895660140076634,0.5987787061234155,-0.9138056136399764,0.1746901507076023,-0.2989241660949343,-1.2014708376488386,-0.8043710091078579,0.7511875624227151,0.013817473595782791,1.015279520220718,0.1185849199904996,0.27319847796997276,-0.9051887014582614,-0.6250939657690018,-0.07285096737269019,0.037523833679645076,-0.2270363237846868,-0.057884937832296604,-1.459317131199402,-1.0274553871656629,0.47503522646073326,-0.14973223481226428,-0.3759423072767918,0.3040576672328443,-0.9507001138863734,-0.2811825664045018,0.3224064007644749,0.06776578625650707,-0.15131262168454104,0.27144831580039175,-0.041493599098150286,0.21727706047342657,0.1084595904387424,-0.20940129109445954,-0.49419292540988674,-0.030406369042937916,-0.08131386721706275,-0.07992521357310159,-0.07324169745261269,0.038726251997389806,0.12890960708440521,-0.04333278376615345,0.14230043506457926,0.03065708170214069,0.11866857507443623,0.06128197592514215,-0.12313987622311731,0.12636303142938,0.01658763452352514,0.010795485235271957,-0.0010952842160369674,0.0016755820862363114,-0.0005653959434956665,0.0001767587830506716,-0.00012273575579676982,0.00029161192616748087,7.757682681639996e-05,-0.0005703028680883947,-0.0004319868624408071,9.872740197103115e-05,-0.0001420370120222927,0.00025006970716778907,-5.750870958491948e-05,0.0001817949572947042,7.570043195780359e-05,-3.0117780797357247e-05,1.9643478224384545e-13,-4.841386702955591e-14,1.5531389883461615e-16,9.262506048377989e-17,-6.3889517859088e-16,1.659482005750669e-16
itapipoca,-2.198411431703792,-3.068348398512707,-0.26403602952770827,0.7091691363382789,-2.230403875955567,-0.7080193280844539,-0.9456935104134896,0.5863620775239364,-0.6941982440182437,-1.8956084369943424,1.333979756097717,0.5494106999193085,0.09736467897973299,-0.5277512472707439,-1.0137085851821082,-0.5811807984529119,0.27815238801080017,-0.5342848539733932,-0.5074977856354019,0.3150994239453822,-0.1586407176619403,0.19769813460126126,0.1701709797813449,0.09078054665950691,0.7407818349030433,-0.09422441198394853,0.19356399727526508,0.3061164429883194,0.5583330989184352,-0.1632772905122869,0.1758651114117349,0.15145253548201995,-0.4159208382496604,0.36444323700680314,0.052061006743169,0.26060237984972906,-0.1455789634396142,0.5754982977119659,-0.4528941244845918,1.2663305791888013,-0.11113995909807563,-0.48790254337340566,-0.5913518939476122,-0.1820428951396758,0.846148232936566,0.2404022842031786,-0.12997578938366405,-0.2403307332951683,-0.02855783051924822,0.4669197563501103,-0.2315058308728692,-0.40901018087545954,-0.6701898404805121,-0.47372530494709897,0.28331612055431976,0.31480955277238765,0.05738519413012072,-0.06251635254428618,0.060725959872678176,0.2925389274806793,-0.003906270772681898,-0.07426315854301896,-0.15905827273148182,0.07710354547433484,-0.07047645877445548,-0.6607458425074904,0.2875850211116916,0.30219562884856793,-0.3275176406469931,-0.904307943755855,0.7014387569364728,0.09727199216065832,-0.025261449899130616,0.2850105004341274,-0.479681278414764,-0.14551735828557189,0.1612903991148091,-0.44467343533440706,0.13530106632097927,0.20038804373598207,-0.05159873838773341,-0.4257967683288871,0.5525146279157831,0.2134934593564047,-0.005341170079169054,0.2234324636834443,0.0813905088613621,-0.05475396964706069,0.04760343258679087,-0.04652323837327872,0.10928177071997955,-0.025801225444759532,0.0194999414151293,0.054766774567014204,0.005946367843960053,0.0005186728654002417,-4.304269467785757e-05,-0.000527287594639095,-0.0006124909539266844,0.0007424074957137602,-1.113028596220177e-05,-0.0003613608641049892,-6.278457298861519e-05,0.0007943836126650164,-5.648010216275855e-05,-0.00020103636936198222,7.600874230891005e-05,-0.00015023045114562753,-0.000312167913296957,0.00019482589612294148,1.4490030487241169e-06,-7.493433070467956e-14,1.982365800584096e-14,-1.0603375178573665e-15,-2.917367830059101e-16,3.5912967994338635e-16,-1.6748488810743635e-16
